run_name,source,image_tag,digest,manifest_type
2026-03-09_Build_&_Release_22846953947_cancelled,buildx,harbor2.vantage6.ai/infrastructure/node:5.0.0b3,sha256:6c237731879559bd637fa6579bfb711a4c771dc41a8db323491540e10086cccd,attestation
2026-03-09_Build_&_Release_22846953947_cancelled,buildx,harbor2.vantage6.ai/infrastructure/node:5.0.0b3,sha256:2c58e3818a51b76432cbf37b671280b4dceee4f856e085387bb81ec720ecda0b,manifest_list
2026-03-09_Build_&_Release_22846953947_cancelled,buildx,harbor2.vantage6.ai/infrastructure/hq:5.0.0b3,sha256:fe08108a9ed64d5ffc6e9c0dc1161e1b9989684a789706f74dc15d003bfcfb4a,manifest
2026-03-09_Build_&_Release_22846953947_cancelled,buildx,harbor2.vantage6.ai/infrastructure/hq:5.0.0b3,sha256:0f184689854bf29b844f305d7b300a3cd6b5df34bdb99c1adcfe882fe771f391,attestation
2026-03-09_Build_&_Release_22846953947_cancelled,buildx,harbor2.vantage6.ai/infrastructure/hq:5.0.0b3,sha256:9ef43ec88fa6fd263952b066355ebe01d892ca907defb31baa36176dec9ae55c,manifest
2026-03-09_Build_&_Release_22846953947_cancelled,buildx,harbor2.vantage6.ai/infrastructure/hq:5.0.0b3,sha256:6c237731879559bd637fa6579bfb711a4c771dc41a8db323491540e10086cccd,attestation
2026-03-09_Build_&_Release_22846953947_cancelled,buildx,harbor2.vantage6.ai/infrastructure/hq:5.0.0b3,sha256:2c58e3818a51b76432cbf37b671280b4dceee4f856e085387bb81ec720ecda0b,manifest_list
2026-03-09_Build_&_Release_22846953947_cancelled,buildx,harbor2.vantage6.ai/infrastructure/algorithm-base:5.0,sha256:68784d3829724c0578c9b97be8bb293b04bca70c0c46b8a1a342abc523ceb37f,manifest
2026-03-09_Build_&_Release_22846953947_cancelled,buildx,harbor2.vantage6.ai/infrastructure/algorithm-base:5.0,sha256:1edb12816bee7d63004de30f7931aa838dea8559d61610c5a773af97f67de39c,attestation
2026-03-09_Build_&_Release_22846953947_cancelled,buildx,harbor2.vantage6.ai/infrastructure/algorithm-base:5.0,sha256:d6e377837de36fdb4c1806bc0b840fafe3c6e518cdbd4a2e613d3738094a74f4,manifest
2026-03-09_Build_&_Release_22846953947_cancelled,buildx,harbor2.vantage6.ai/infrastructure/algorithm-base:5.0,sha256:7ec0e3f9b18f83052713d77c93b29a48a32609e19a40db1960ac33fe2e63dddb,attestation
2026-03-09_Build_&_Release_22846953947_cancelled,buildx,harbor2.vantage6.ai/infrastructure/algorithm-base:5.0,sha256:cc81e215759052b6dc54ec1b4c4db9917cfa0cf19d8745ef7996b1fe93221db5,manifest_list
2026-03-09_Build_&_Release_22847466524_success,push,harbor2.vantage6.ai/infrastructure/node:5.0,sha256:dd30c95ad074b327927e4cbde48f1eb5969028845d4f2a4ca1c9f364faebdab0,manifest
2026-03-09_Build_&_Release_22847466524_success,push,harbor2.vantage6.ai/infrastructure/hq:uluru,sha256:dd30c95ad074b327927e4cbde48f1eb5969028845d4f2a4ca1c9f364faebdab0,manifest
2026-03-09_Build_&_Release_22847466524_success,push,harbor2.vantage6.ai/infrastructure/hq:uluru-live,sha256:dd30c95ad074b327927e4cbde48f1eb5969028845d4f2a4ca1c9f364faebdab0,manifest
2026-03-09_Build_&_Release_22847466524_success,push,harbor2.vantage6.ai/infrastructure/node:uluru,sha256:dd30c95ad074b327927e4cbde48f1eb5969028845d4f2a4ca1c9f364faebdab0,manifest
2026-03-09_Build_&_Release_22847466524_success,push,harbor2.vantage6.ai/infrastructure/algorithm-store:uluru,sha256:33935004fe5968efa501f33707ca82bf5e7a8c63e798b02ecc073104a09af235,manifest
2026-03-09_Build_&_Release_22847466524_success,push,harbor2.vantage6.ai/infrastructure/ui:uluru,sha256:29fc6cf9f8b3205666db3dd48dc58aa56ad43c8ca3b25f72c6bf7d911ece701f,manifest
2026-03-09_Build_&_Release_22847466524_success,push,harbor2.vantage6.ai/infrastructure/alpine:5.0,sha256:8637808eae0e7c2a2875ab58a1c7f74999823afdb67b4570e3bf778eeccc119b,manifest
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/node:5.0.0b4,sha256:6af7fd64756795c6caba6ee920c36d00200e236aec6c84ca730d352a94ff3d72,manifest
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/node:5.0.0b4,sha256:402d0a91a67162a81b6feef76b5a7e6ef5d8fc01414fd6e5bb3c9280a383ab0a,attestation
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/node:5.0.0b4,sha256:163caa840a40b952e25ca1827e6e1af05196e11e83c363491d68bfebb07c0298,manifest
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/node:5.0.0b4,sha256:9deb2f51b94a2df7f2d7e18e4e82de3cb94db8cea45b20fc73cc1dd399aacf16,attestation
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/node:5.0.0b4,sha256:1f6e21388f79eb4e053e4a56d73221e2389b70733b8b06c0663890401a6fcadb,manifest_list
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/hq:5.0.0b4,sha256:6af7fd64756795c6caba6ee920c36d00200e236aec6c84ca730d352a94ff3d72,manifest
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/hq:5.0.0b4,sha256:402d0a91a67162a81b6feef76b5a7e6ef5d8fc01414fd6e5bb3c9280a383ab0a,attestation
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/hq:5.0.0b4,sha256:163caa840a40b952e25ca1827e6e1af05196e11e83c363491d68bfebb07c0298,manifest
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/hq:5.0.0b4,sha256:9deb2f51b94a2df7f2d7e18e4e82de3cb94db8cea45b20fc73cc1dd399aacf16,attestation
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/hq:5.0.0b4,sha256:1f6e21388f79eb4e053e4a56d73221e2389b70733b8b06c0663890401a6fcadb,manifest_list
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-store:5.0.0b4,sha256:21da21f5743819a007e47564bdd50c5e06685b05335713baa7e85663dfe1a590,manifest
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-store:5.0.0b4,sha256:efc3231bce0b3dde75897cce7a92282f4f94a303f0c4d47b2c179698d34595ee,attestation
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-store:5.0.0b4,sha256:7330af8f3ebda4351c7ebc3f3e851ec030ccca579262ae56ed985633bee29213,manifest
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-store:5.0.0b4,sha256:29570b63fde5509dda78089f8d72083c0c7e71aa37ad9392b62203a7b9efe6d5,attestation
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-store:5.0.0b4,sha256:071cbe3670c4be1e3d086dd8f1c2bed2d9fd429907ca6eb671200352bc8a9692,manifest_list
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/ui:5.0.0b4,sha256:6a5d44c9abd510537818740021b7e9e95f228711bed21abd72561d4e059ca2a2,manifest
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/ui:5.0.0b4,sha256:6f24161280cccb04752feec1cb8a7723d06f619fada9dfd22d72fb06bd1c3160,attestation
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/ui:5.0.0b4,sha256:fb2e2e29f14c2ef73ae04d59ba705dcf7e80e4b0ba3dd7fb9645800c5215ce67,manifest
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/ui:5.0.0b4,sha256:711cb8cace6d093e9808535c408578ee04bfe1ca28b2192e471349037e4468fd,attestation
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/ui:5.0.0b4,sha256:bdd89e09f5b07999f8683b1994aa365164b2c340efaee2377f62c859c906f504,manifest_list
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-base:5.0,sha256:6a5b7753bd107454085f0a89b3b6cee044e4faf19dad6268458edb767df6f1b4,manifest
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-base:5.0,sha256:ba1700883bdb131252b928aae8e24e74f07e8960cdb5e17d9b2d88746ca0db2f,attestation
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-base:5.0,sha256:0996d19b6c43657a90bc4d49b08ea0eb1fc6967e80b083d74046600ff5fe90b9,manifest
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-base:5.0,sha256:a723a49d3f40943ce1c2aa0ee8e0c35bfc64cbac76de79d6f971c540ba7edc98,attestation
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-base:5.0,sha256:086edf43e4d3873480cd7b2befd5870a112c1889ac6e0d5ca7ec0d92b25934c1,manifest_list
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-ohdsi-base:5.0,sha256:bccd52aebda1ecab519152f3b122183bd580e0a5e2671d066de25fabcbb6b5ae,manifest
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-ohdsi-base:5.0,sha256:43c1d62b15c45404cb0edeaff1ee1a1e106f325e67810a00da19139a5bbf3578,attestation
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-ohdsi-base:5.0,sha256:5a7c801d19d3cd8188e035fcab431289e89219b358d9e411ecd02743a2ba8ca3,manifest_list
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/alpine:5.0.0b4,sha256:f7bbc56c0c4edeb412a7037666c3eaea38f7712c95adbceb2e972e282464d757,manifest
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/alpine:5.0.0b4,sha256:98145efaa00a72dd073df0c7b11be598e0008a8b6141572d8a1534911eea89c6,attestation
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/alpine:5.0.0b4,sha256:1494307a8b363179c461972661a879d1f7ee1b375222c04473a0a8bbd201e907,manifest
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/alpine:5.0.0b4,sha256:017640caa824edc5955e8106ccc27a197a810a4fcb5c7c0094c2fa2b03013937,attestation
2026-03-09_Build_&_Release_22847466524_success,buildx,harbor2.vantage6.ai/infrastructure/alpine:5.0.0b4,sha256:c6aeadc999f389dd308f43f576d5b1126f40863c88a0326c67c79937d392c9a6,manifest_list
2026-03-24_Build_&_Release_23477880558_success,push,harbor2.vantage6.ai/infrastructure/node:4.14,sha256:27c474dc5eeb29f96e4b7eb3b346bae3f732e716789b4d0824f5c5775f177c5a,manifest
2026-03-24_Build_&_Release_23477880558_success,push,harbor2.vantage6.ai/infrastructure/alpine:4.14,sha256:8637808eae0e7c2a2875ab58a1c7f74999823afdb67b4570e3bf778eeccc119b,manifest
2026-03-24_Build_&_Release_23477880558_success,push,harbor2.vantage6.ai/infrastructure/vpn-client:4.14,sha256:456f13e6167ea42c7e04d3b183f303cd819f2cfd70886672a06a47b1fe365d4c,manifest
2026-03-24_Build_&_Release_23477880558_success,push,harbor2.vantage6.ai/infrastructure/vpn-configurator:4.14,sha256:bcae882be802c76ddda924b62e64196acd243d0ce408e5ed773660ab562e60e9,manifest
2026-03-24_Build_&_Release_23477880558_success,push,harbor2.vantage6.ai/infrastructure/ssh-tunnel:4.14,sha256:47d435800bd9d2fcc67605a87691ce31add6a3cd896860ea813b42cfc60e7382,manifest
2026-03-24_Build_&_Release_23477880558_success,push,harbor2.vantage6.ai/infrastructure/squid:4.14,sha256:4dec2a7dfe28d0a5f35302c10864e5ca002e01fabd2823b842c51358af231a6c,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/infrastructure-base:4.14,sha256:bc71b87b2e7347b6a8d78ae9cdc4ad1f221aaedfe85b5595588401a8c6743f0b,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/infrastructure-base:4.14,sha256:3921e72453a172b0d3c7edf3971d0530a003173857dc1bf42d7e6128e5f33905,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/infrastructure-base:4.14,sha256:b6212da8d57c1af50847ebe24f0bf09786d9dddbdedfcd0063b781c1280209b9,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/infrastructure-base:4.14,sha256:33010553fe77028bef2be57cbca99344e55bf7063071b0f4c14784138db0a922,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/infrastructure-base:4.14,sha256:1776e89dca7e907b222fd1ff3fd32db8970da04cdf2c1c3b1b6c47deef70e63a,manifest_list
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/infrastructure-base:latest,sha256:bc71b87b2e7347b6a8d78ae9cdc4ad1f221aaedfe85b5595588401a8c6743f0b,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/infrastructure-base:latest,sha256:3921e72453a172b0d3c7edf3971d0530a003173857dc1bf42d7e6128e5f33905,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/infrastructure-base:latest,sha256:b6212da8d57c1af50847ebe24f0bf09786d9dddbdedfcd0063b781c1280209b9,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/infrastructure-base:latest,sha256:33010553fe77028bef2be57cbca99344e55bf7063071b0f4c14784138db0a922,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/infrastructure-base:latest,sha256:1776e89dca7e907b222fd1ff3fd32db8970da04cdf2c1c3b1b6c47deef70e63a,manifest_list
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/node:4.14.0rc1,sha256:3f100f1d56f2ad144ac8cd672378e33b8d3edc7182f7688045680a61b089c063,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/node:4.14.0rc1,sha256:94cd25ff0684e09d777b43ec6f3af3c6ebd99766020d4e070127c9cd8b00c52b,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/node:4.14.0rc1,sha256:7125ad305f919bba4f2927b85877ee20b9fc1220fbd272284198724a4713c6ad,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/node:4.14.0rc1,sha256:3869eb0e62e803e032007c9c704b318d5f76cb40c0e9fc3ad9d79e8a0edb00cd,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/node:4.14.0rc1,sha256:01aa5ead2b7ab33caf1c88adf35b9d58c122b72388b224d768afefa2efb45021,manifest_list
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/server:4.14.0rc1,sha256:3f100f1d56f2ad144ac8cd672378e33b8d3edc7182f7688045680a61b089c063,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/server:4.14.0rc1,sha256:94cd25ff0684e09d777b43ec6f3af3c6ebd99766020d4e070127c9cd8b00c52b,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/server:4.14.0rc1,sha256:7125ad305f919bba4f2927b85877ee20b9fc1220fbd272284198724a4713c6ad,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/server:4.14.0rc1,sha256:3869eb0e62e803e032007c9c704b318d5f76cb40c0e9fc3ad9d79e8a0edb00cd,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/server:4.14.0rc1,sha256:01aa5ead2b7ab33caf1c88adf35b9d58c122b72388b224d768afefa2efb45021,manifest_list
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-store:4.14.0rc1,sha256:c600f5234ff1f23e9508196675492dde2dd6963b9c1de02aa2c481fbaa64bc5f,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-store:4.14.0rc1,sha256:1c183b6cfb60871cc209239f6e2a570e750349175ade84226796747f08d7cc65,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-store:4.14.0rc1,sha256:26b29e55de3f279d03da17dacb22ffd2da4a8da6f0708b9d518ab523229b1f9e,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-store:4.14.0rc1,sha256:6f2dbc06ebb9f935f9403ac19f7995de0cfcf8bad21e0773bede94f42d63d3d9,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/algorithm-store:4.14.0rc1,sha256:b26bac8cf606facd39703afbfb1eb63c6c7cf5016ca671b8f090545362387ccb,manifest_list
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/ui:4.14.0rc1,sha256:23288103eb55eb251f50e54b67034759584bfd288154503a1a0211e4d946d99a,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/ui:4.14.0rc1,sha256:e8c44b41454281aa192692b1f84c23242ecc130e26f09325a80f86a38bd09e80,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/ui:4.14.0rc1,sha256:c2e0332119a3667ff2651e3699f6fd52192041dbd1c10cbb1025e76f0eb3fb6b,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/ui:4.14.0rc1,sha256:28e4139307c0ba03cac2de0e5b4411672c92444c2a7d26688f0820cf7994c8fa,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/ui:4.14.0rc1,sha256:edb445de5999ffbede7322e8ffd31d22d8c6d67d9861db8699e6e10719f28f95,manifest_list
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/algorithms/algorithm-base:4.14,sha256:36d67e27ba794a40342cb701c245dfeae685fdd9933465a4598748d6405ed69e,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/algorithms/algorithm-base:4.14,sha256:398eb9bd554d200672204ec30e597383553b6d1dc4a10d6713afc787cfad900c,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/algorithms/algorithm-base:4.14,sha256:9cc6177bb4eac1962ee735e9d1881427bf641615f242dc8a4d49106e3605a4d2,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/algorithms/algorithm-base:4.14,sha256:28c51ad4df3fa1137046a15f270a812ed909d69f8f6c30e9f6f066587177fb81,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/algorithms/algorithm-base:4.14,sha256:8ba4fc8cad920ce84742d9cf51072009266d7edb762493bfc93f234ef6bf3015,manifest_list
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/algorithms/algorithm-ohdsi-base:4.14,sha256:f0d00e2090a8be57165a27b2c06659bdd6372f37f33e0a8890400a9bab82140a,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/algorithms/algorithm-ohdsi-base:4.14,sha256:62237e89dd25fe89f6fc8c3833633acc8087852a326dcb335e9f84c7c49ddc9a,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/algorithms/algorithm-ohdsi-base:4.14,sha256:e9c094f8f55b64e9386a56fff9128527950de0d5cd2f367375ebaf2badd8556b,manifest_list
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/alpine:4.14.0rc1,sha256:f7bbc56c0c4edeb412a7037666c3eaea38f7712c95adbceb2e972e282464d757,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/alpine:4.14.0rc1,sha256:255eba2e1f4372a9d9f2d578b9d3358ed012f069d555be146058315248844d1a,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/alpine:4.14.0rc1,sha256:1494307a8b363179c461972661a879d1f7ee1b375222c04473a0a8bbd201e907,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/alpine:4.14.0rc1,sha256:1dfcb9491702f2f1005eb6bf9c2636a740dd9fb63564e7d7b5baaea8436ed324,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/alpine:4.14.0rc1,sha256:7a110e5b3fe63b612b62b179589b884d608d3d062659eb4060fc7e59cb6c7aac,manifest_list
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-client:4.14.0rc1,sha256:6809b80940a501bfee1648f8a756d3e5da451f45ff4ad494584ef31008fff74a,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-client:4.14.0rc1,sha256:213879196766e3e52ce6b195d14c5024232e6ab0e766745fb8942cb04dbe1f67,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-client:4.14.0rc1,sha256:8f5b271cf303749dbd3d5b578b1703d8d81466ba9e834fcbd6932487cd4f960c,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-client:4.14.0rc1,sha256:17a26be585e0a8f0ab4effb04c34469d1b157f2abd85fb7ff6c0190867519899,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-client:4.14.0rc1,sha256:4b03f04bf1824438393813421bdf113c0d53f0a80af4a6bc3cd25f1119142e6b,manifest_list
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-configurator:4.14.0rc1,sha256:e250561fbb4429dfd868d1ca6b50f99afe930972f845241d2a61ec130deb0ea3,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-configurator:4.14.0rc1,sha256:4c6e97946ff1ee52f90468cfa6354b1b1fb3f7029439d460ba6dad1c1ebb02af,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-configurator:4.14.0rc1,sha256:27369a3e05628b9487484c9300bc9b15e65be340efdd1255ef99d43e646b8428,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-configurator:4.14.0rc1,sha256:1894bf91ad3868b1827433149138cd86601a1bbe273721974ffdb3d71848050c,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/vpn-configurator:4.14.0rc1,sha256:ac5d7e519ce89586b6a3f9ad3ef3df04915dfe55a4c4b14f94f6c50e05dbd17e,manifest_list
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/ssh-tunnel:4.14.0rc1,sha256:e593935b9f27407e90fc712a0c0e70943956d8d8b659e11fbe5a6130b99c64ef,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/ssh-tunnel:4.14.0rc1,sha256:5d8db4e3ff7c0025b87dbfa68754f3e0624ecec9f274106362a03a376a790d85,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/ssh-tunnel:4.14.0rc1,sha256:7eb8df46e80008626437da057c32205770d2d0d58801b7cfd9e26e0da967e50a,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/ssh-tunnel:4.14.0rc1,sha256:65b012797d30ffb88d430bc2b545fb35e4e4cd77c14b55e2816f212390b61add,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/ssh-tunnel:4.14.0rc1,sha256:ebcd8481efdcdf132e48a0b42b44a6a6e86c0d669251e1fbf27e7f06b14b79e4,manifest_list
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/squid:4.14.0rc1,sha256:e6d9609aec3ab6cc1da371e258fbde0b2d4b7ddd02de6bc3af63b4aba816073b,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/squid:4.14.0rc1,sha256:9b0730e2fe138dd48ce0435d7698907c3b8d39bec76b38f5130821ac5a2a45fd,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/squid:4.14.0rc1,sha256:210a8e0a8861d46f34651d3817871b4e21f044febd1845049c7365cca58ec8f2,manifest
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/squid:4.14.0rc1,sha256:2c795448a7e94c60c8c8485a0156211f484e7a16164f520b5b1d995652e53089,attestation
2026-03-24_Build_&_Release_23477880558_success,buildx,harbor2.vantage6.ai/infrastructure/squid:4.14.0rc1,sha256:ffac024e43b06e7258a208cb670e126f230c4e585007c7f4d4d4b4a6ec75d083,manifest_list
2026-03-24_Build_&_Release_23481792348_success,push,harbor2.vantage6.ai/infrastructure/node:4.14,sha256:adb329157ec8d1671855005c240c9345ae63b4eff2c04448838045662982ff80,manifest
2026-03-24_Build_&_Release_23481792348_success,push,harbor2.vantage6.ai/infrastructure/server:cotopaxi,sha256:adb329157ec8d1671855005c240c9345ae63b4eff2c04448838045662982ff80,manifest
2026-03-24_Build_&_Release_23481792348_success,push,harbor2.vantage6.ai/infrastructure/server:cotopaxi-live,sha256:adb329157ec8d1671855005c240c9345ae63b4eff2c04448838045662982ff80,manifest
2026-03-24_Build_&_Release_23481792348_success,push,harbor2.vantage6.ai/infrastructure/node:cotopaxi,sha256:adb329157ec8d1671855005c240c9345ae63b4eff2c04448838045662982ff80,manifest
2026-03-24_Build_&_Release_23481792348_success,push,harbor2.vantage6.ai/infrastructure/algorithm-store:cotopaxi,sha256:5ab4b01f3421336b13f80649a121203d5f270ad1a3640acce9b5c606c92e1095,manifest
2026-03-24_Build_&_Release_23481792348_success,push,harbor2.vantage6.ai/infrastructure/ui:cotopaxi,sha256:34c08f229827d2b02df41b74add7e7cfe8329d20e8126d0f80f792fd53a2c430,manifest
2026-03-24_Build_&_Release_23481792348_success,push,harbor2.vantage6.ai/infrastructure/vpn-client:4.14,sha256:935e1d17289ac3fed4c892945ea3c4c1c70fed0027f1cd8d96b635d5b59ded97,manifest
2026-03-24_Build_&_Release_23481792348_success,push,harbor2.vantage6.ai/infrastructure/vpn-configurator:4.14,sha256:65da3cac6fcd27a821fdcc1b31a41e68be647a7432bd67f6e00d777eec6866f8,manifest
